UMM,2
GTO,2
NGT,2
YNN,2
IAM,2
ODD,2
LIA,2
CKI,2
LDM,2
HUM,2
OTH,2
RSH,2
CIN,2
BOR,2
SBO,2
NKI,2
EBB,2
ODW,2
MMO,2
IMM,2
MCI,2
AFF,2
FFE,2
FRY,2
RIF,2
PIT,2
MIC,2
SMI,1
RMI,1
COR,1
ORA,1
CGU,1
GUI,1
UIR,1
IRE,1
RNT,1
WTO,1
EWT,1
DAW,1
ROT,1
ODM,1
TOD,1
FLY,1
MMI,1
CUM,1
NDL,1
YRD,1
UGL,1
ARB,1
UER,1
AUE,1
WEI,1
EIS,1
ISS,1
BAU,1
RME,1
BUS,1
SPA,1
EBS,1
BST,1
PAU,1
RTM,1
MSE,1
IMS,1
ETC,1
PAG,1
UEL,1
RCI,1
CIA,1
MUE,1
GHN,1
ADE,1
OOV,1
WAD,1
RAZ,1
AZI,1
ADY,1
DKI,1
DEC,1
ADK,1
EEV,1
KLA,1
DWE,1
OED,1
HRO,1
GRO,1
RAL,1
ERA,1
ZGE,1
HOG,1
TZG,1
AGH,1
LAG,1
HLI,1
GHL,1
LAU,1
HRA,1
EMI,1
UIN,1
UBB,1
BBA,1
MAX,1
AXW,1
XWE,1
QUI,1
EES,1
ESE,1
RDY,1
DOY,1
HIG,1
DRA,1
RAK,1
PRA,1
CDA,1
FOL,1
TEE,1
TEN,1
TOW,1
DES,1
ILC,1
RHO,1
BBI,1
PKI,1
NSL,1
OPK,1
ABB,1
ORY,1
BOT,1
EGO,1
REG,1
ERD,1
SAU,1
BAT,1
AIG,1
RAI,1
NEZ,1
CGE,1
GEE,1
MCB,1
CBR,1
COY,1
EON,1
LEO,1
MBS,1
UCA,1
LUC,1
CAI,1
LIT,1
CLI,1
IVE,1
OLI,1
ANL,1
IRB,1
RBY,1
THY,1
LFE,1
NCI,1
CIS,1
KOC,1
ZIM,1
LEI,1
SSO,1
OME,1
LAH,1
ODY,1
ERW,1
RWO,1
YOR,1
GOM,1
POP,1
TGO,1
SUM,1
NTG,1
KAN,1
ELP,1
LPS,1
ODR,1
ONT,1
IGU,1
GUE,1
UEZ,1
TIS,1
COH,1
ONL,1
VEY,1
NCO,1
HWA,1
CHW,1
ACD,1
YOD,1
LOG,1
TTH,1
OWM,1
DSE,1
SKI,1
SIL,1
ILV,1
LVA,1
WKI,1
NGR,1
